ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Swatches Attributes,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 16 name,Attribute 16 value(s),Attribute 16 visible,Attribute 16 global,Attribute 17 name,Attribute 17 value(s),Attribute 17 visible,Attribute 17 global,Attribute 18 name,Attribute 18 value(s),Attribute 18 visible,Attribute 18 global,Attribute 19 name,Attribute 19 value(s),Attribute 19 visible,Attribute 19 global,Meta: _deal_sales_counts,Meta: _deal_quantity,Meta: _sizechart_select,Meta: _video_select,Meta: _extra_info,Meta: inline_featured_image,Meta: om_disable_all_campaigns,Meta: woosw_count,Meta: woosw_add,Meta: woosw_remove,Meta: _wp_page_template,Meta: yikes_woo_products_tabs,Meta: rs_page_bg_color,Attribute 20 name,Attribute 20 value(s),Attribute 20 visible,Attribute 20 global,Attribute 21 name,Attribute 21 value(s),Attribute 21 visible,Attribute 21 global,Attribute 22 name,Attribute 22 value(s),Attribute 22 visible,Attribute 22 global,Attribute 23 name,Attribute 23 value(s),Attribute 23 visible,Attribute 23 global,Attribute 24 name,Attribute 24 value(s),Attribute 24 visible,Attribute 24 global
6989,simple,ED1328,Cash Register Machine Point Of Sale System All In One,1,0,visible,"Experience the efficiency and simplicity of our All-In-One Cash Register Machine Point of Sale (POS) System. This comprehensive solution combines a user-friendly interface, reliable hardware, and powerful software to streamline sales transactions, manage inventory, track sales analytics, and enhance customer service, all in a single, hassle-free package.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Point of Sale Displays",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-100.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-78.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-46.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,,1,1,Application,Indoor,1,1,Unit Type,Counter portable,1,1,Resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,Viewing Angle,85 degree,1,1,Input Voltage,100 AC -240V,1,1,Interface ,HDMI/USB Port/SD Card,1,1,Response Time,5ms,1,1,Format ,HTML/JPG/BMP/GIF/PNG/MP4,1,1,Internet Connectivity ,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,Warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,a:0:{},,,,,,,,,,,,,,,,,,,,,
6990,simple,ED1329,Dual Touch Screen Point Of Sale All In One POS System Android POS Machine,1,0,visible,"Powered by Android, this cutting-edge solution offers a seamless and intuitive interface across two touch screens, enabling efficient sales transactions, inventory management, and enhanced customer engagement.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Point of Sale Displays",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-101.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-79.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-47.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,,1,1,Application,Indoor,1,1,Unit Type,Counter portable,1,1,Resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,Viewing Angle,85 degree,1,1,Input Voltage,100 AC -240V,1,1,Interface ,HDMI/USB Port/SD Card,1,1,Response Time,5ms,1,1,Format ,HTML/JPG/BMP/GIF/PNG/MP4,1,1,Internet Connectivity ,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,Warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,a:0:{},,,,,,,,,,,,,,,,,,,,,
6991,simple,ED1330,Point of sale 15 inch payment pos terminal foldable POS order system,1,0,visible,"The15-inch foldable POS terminal is a portable device with a touchscreen display, payment processing capabilities, order management features, and connectivity options. It streamlines transactions, improves mobility, and offers versatility for businesses in retail and hospitality industries.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Point of Sale Displays",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-99.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-77.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-45.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/04-15.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,368 x 241,1,1,Application,Indoor,1,1,Unit Type,Counter portable,1,1,Resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,Viewing Angle,85 degree,1,1,Input Voltage,100 AC -240V,1,1,Interface ,HDMI/USB Port/SD Card,1,1,Response Time,5ms,1,1,Format ,HTML/JPG/BMP/GIF/PNG/MP4,1,1,Internet Connectivity ,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,Warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,a:0:{},,,,,,,,,,,,,,,,,,,,,
6992,simple,ED1331,"15.6"" desktop core i5 pos android 8.1 point of sale windows retail pos system",1,0,visible,"The 15.6"" desktop POS system with an Intel Core i5 processor, running on Windows, designed for retail businesses. It includes a touch-enabled display, 8GB RAM or higher, and supports peripherals such as barcode scanners and receipt printers.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Point of Sale Displays",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-98.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-76.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-44.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,14.8 x 9.5,1,1,Application,Indoor,1,1,Unit Type,Counter portable,1,1,Resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,Viewing Angle,85 degree,1,1,Input Voltage,100 AC -240V,1,1,Interface ,HDMI/USB Port/SD Card,1,1,Response Time,5ms,1,1,Format ,HTML/JPG/BMP/GIF/PNG/MP4,1,1,Internet Connectivity ,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,Warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,a:0:{},,,,,,,,,,,,,,,,,,,,,
6993,simple,ED1332,windows version professional multi language point of sale,1,0,visible,"The Windows version for the professional multi-language point of sale system is typically Windows 10 Professional. This version supports multiple languages, allowing users to customize the system's language settings to their preference.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Point of Sale Displays",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-102.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-80.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,,1,1,Application,Indoor,1,1,Unit Type,Counter portable,1,1,Resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,Viewing Angle,85 degree,1,1,Input Voltage,100 AC -240V,1,1,Interface ,HDMI/USB Port/SD Card,1,1,Response Time,5ms,1,1,Format ,HTML/JPG/BMP/GIF/PNG/MP4,1,1,Internet Connectivity ,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,Warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,a:0:{},,,,,,,,,,,,,,,,,,,,,
6994,simple,ED1333,12.5'' All In One POS System Machine Dual Screen Touch Panel,1,0,visible,"A compact 12.5"" All-In-One POS system with dual-screen touch panels. It integrates display and computing components, offering a space-saving solution for point of sale operations. The dual screens enable efficient multitasking and enhanced customer engagement.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Point of Sale Displays",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-96.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-74.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-42.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,11 x 7,1,1,Application,Indoor,1,1,Unit Type,Counter portable,1,1,Resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,Viewing Angle,85 degree,1,1,Input Voltage,100 AC -240V,1,1,Interface ,HDMI/USB Port/SD Card,1,1,Response Time,5ms,1,1,Format ,HTML/JPG/BMP/GIF/PNG/MP4,1,1,Internet Connectivity ,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,Warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,a:0:{},,,,,,,,,,,,,,,,,,,,,
6995,simple,ED1334,11.6 inch touch screen cash register all in one point of sale,1,0,visible,"The 11.6"" touch screen cash register is an all-in-one point of sale system. It features a compact design with a built-in touch screen, combining the cash register functionality with a display for easy operation. This system provides a streamlined solution for managing sales transactions in various retail environments.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Point of Sale Displays",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-95.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-73.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-41.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,10 x 6,1,1,Application,Indoor,1,1,Unit Type,Counter portable,1,1,Resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,Viewing Angle,85 degree,1,1,Input Voltage,100 AC -240V,1,1,Interface ,HDMI/USB Port/SD Card,1,1,Response Time,5ms,1,1,Format ,HTML/JPG/BMP/GIF/PNG/MP4,1,1,Internet Connectivity ,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,Warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,a:0:{},,,,,,,,,,,,,,,,,,,,,
6996,simple,ED1335,Slim 32 Inch Indoor LCD Monitor Advertising Display,1,0,visible,"The slim 32-inch indoor LCD monitor advertising display is a sleek and space-saving digital signage solution. With its slim profile, it provides a visually appealing platform for advertising and promotional content. The high-quality LCD screen ensures vibrant and clear visuals, making it suitable for various indoor advertising applications.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Slim Digital Standee",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-87.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-66.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-37.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/04-11.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,27.9 x 15.7,1,1,Application,Indoor,1,1,Unit Type,Floor Stand,1,1,Resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,Viewing Angle,85 degree,1,1,Input Voltage,100 AC -240V,1,1,Interface ,HDMI/USB Port/SD Card,1,1,Response Time,5ms,1,1,Format ,HTML/JPG/BMP/GIF/PNG/MP4,1,1,Internet Connectivity ,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,Warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,a:0:{},,,,,,,,,,,,,,,,,,,,,
6997,simple,ED1336,Slim 43  Inch 4K Floor Stand Touch Screen,1,0,visible,"The slim 43-inch 4K floor stand touch screen is a cutting-edge interactive display. With its sleek design, high-resolution 4K display, and touch functionality, it provides an engaging platform for interactive presentations, information kiosks, and digital signage in various settings.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Slim Digital Standee",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-88.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-67.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-38.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/04-12.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,37.8 x 21.4 x 2.4,1,1,Application,Indoor,1,1,Unit Type,Floor Stand,1,1,Resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,Viewing Angle,85 degree,1,1,Input Voltage,100 AC -240V,1,1,Interface ,HDMI/USB Port/SD Card,1,1,Response Time,5ms,1,1,Format ,HTML/JPG/BMP/GIF/PNG/MP4,1,1,Internet Connectivity ,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,Warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,a:0:{},,,,,,,,,,,,,,,,,,,,,
6998,simple,ED1337,Slim 49  Inch 4K Floor Stand Touch Screena,1,0,visible,"The slim 49-inch 4K floor stand touch screen combined with crystal-clear 4K resolution and touch capability, creates a captivating platform for immersive presentations, dynamic information displays, and interactive engagements in any environment.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Slim Digital Standee",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-83.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-62.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-33.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,42.5 x 24 x 2.5,1,1,Application,Indoor,1,1,Unit Type,Floor Stand,1,1,Resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,Viewing Angle,85 degree,1,1,Input Voltage,100 AC -240V,1,1,Interface ,HDMI/USB Port/SD Card,1,1,Response Time,5ms,1,1,Format ,HTML/JPG/BMP/GIF/PNG/MP4,1,1,Internet Connectivity ,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,Warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,a:0:{},,,,,,,,,,,,,,,,,,,,,
6999,simple,ED1338,Slim 55 Inch 4K Floor Stand Touch Screen,1,0,visible,"Its expansive size, vibrant 4K resolution, and responsive touch functionality create a captivating platform for interactive presentations, immersive digital experiences, and impactful information displays that leave a lasting impression.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Slim Digital Standee",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-84.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-63.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-34.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/04-9.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,47.8 x 26.9 x 2.4,1,1,Application,Indoor,1,1,Unit Type,Floor Stand,1,1,Resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,Viewing Angle,85 degree,1,1,Input Voltage,100 AC -240V,1,1,Interface ,HDMI/USB Port/SD Card,1,1,Response Time,5ms,1,1,Format ,HTML/JPG/BMP/GIF/PNG/MP4,1,1,Internet Connectivity ,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,Warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,a:0:{},,,,,,,,,,,,,,,,,,,,,
7000,simple,ED1339,Slim 58 Inch 4K Floor Stand Touch Screen,1,0,visible,"Experience an extraordinary visual journey with the slim 58-inch 4K floor stand touch screen. Its sleek design, coupled with breathtaking 4K resolution, delivers immersive and lifelike imagery. With touch functionality, it offers interactive engagement for dynamic presentations, engaging collaborations, and captivating digital signage experiences.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Slim Digital Standee",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-85.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-64.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-35.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,50.4 x 28.4 x 2.4,1,1,Application,Indoor,1,1,Unit Type,Floor Stand,1,1,Resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,Viewing Angle,85 degree,1,1,Input Voltage,100 AC -240V,1,1,Interface ,HDMI/USB Port/SD Card,1,1,Response Time,5ms,1,1,Format ,HTML/JPG/BMP/GIF/PNG/MP4,1,1,Internet Connectivity ,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,Warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,a:0:{},,,,,,,,,,,,,,,,,,,,,
7001,simple,,LED Display Advertising Equipment 86 Outdoor Kiosk 21.5 Inch Digital Signage,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor kiosks, Outdoor Signage",,,,,,,,,,,,0,,Size,21.5 inch,1,0,Popular,Yes,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7002,simple,,Durability Outdoor Digital Signage Kiosk,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor kiosks, Outdoor Signage",,,,,,,,,,,,0,,Size,?,1,0,Popular,Yes,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7003,simple,,Three Sides Outdoor Advertising Kiosk,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor kiosks, Outdoor Signage",,,,,,,,,,,,0,,Size,?,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7004,simple,,Digital LED Billboard Solutions for Out of Home Advertising,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Digital Billboards, Outdoor Signage",,,,,,,,,,,,0,,Size,55 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7005,simple,,Multi Touch Screen Overlay To Create An Interactive Experience,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor kiosks, Outdoor Signage",,,,,,,,,,,,0,,Size,?,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7006,simple,,"Outdoor Dual Touch Screen Kiosk, Screen Size: 55 Inch",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Dual Sided Kiosk, Outdoor Signage",,,,,,,,,,,,0,,Size,55 inch,1,0,Popular,Yes,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7007,simple,,28 Inch Video Wall Screen P4 Outdoor Advertising Digital Signage,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage, Outdoor Signage > Outdoor Video Walls",,,,,,,,,,,,0,,Size,28 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7008,simple,,Digital Display P5 Outdoor LED Display LED Display Screen,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage, Outdoor Signage > Outdoor Video Walls",,,,,,,,,,,,0,,Size,P5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7009,simple,,Digital Display P6 Outdoor LED Display LED Display Screen,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage, Outdoor Signage > Outdoor Video Walls",,,,,,,,,,,,0,,Size,P 6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7010,simple,,Digital Display P8 Outdoor LED Display LED Display Screen,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage, Outdoor Signage > Outdoor Video Walls",,,,,,,,,,,,0,,Size,P8,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7011,simple,,"Freestanding 43"" Outdoor Digital Standee",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor Digital Standees, Outdoor Signage",,,,,,,,,,,,0,,Size,43 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7012,simple,,"Freestanding 49"" Outdoor Digital Standee",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor Digital Standees, Outdoor Signage",,,,,,,,,,,,0,,Size,49 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7013,simple,,"Freestanding 55"" Outdoor Digital Standee",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor Digital Standees, Outdoor Signage",,,,,,,,,,,,0,,Size,55 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7014,simple,,"Freestanding 85"" Outdoor Digital Standee",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor Digital Standees, Outdoor Signage",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7015,simple,,Dual Side Digital Advertising Kiosk 49 inch,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor Digital Standees, Outdoor Signage",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7016,simple,,Dual Side Digital Advertising Kiosk 43 inch,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor LED Displays, Outdoor Signage",,,,,,,,,,,,0,,Size,43 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7017,simple,,Dual Side Digital Advertising Kiosk 55 inch,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor LED Displays, Outdoor Signage",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7018,simple,,"Aluminum Rectangle 49"" Android 622 Outdoor Digital Signage Kiosk",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor Digital Standees, Outdoor Signage",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7019,simple,,P16mm LED Score Board Sport/Stadium LED Display,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > LED Scoreboards And Sports Displays, Outdoor Signage",,,,,,,,,,,,0,,Size,P16mm,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7020,simple,,Sports LED Video Display,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > LED Scoreboards And Sports Displays, Outdoor Signage",,,,,,,,,,,,0,,Size,?,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
